  3817.  2.2755E-15  1.145E-11
  3816.  2.275E-15  1.149E-11
  3815.  2.275E-15  1.1535E-11
  3814.  2.275E-15  1.158E-11
  3813.  2.275E-15  1.162E-11
  3812.  2.275E-15  1.166E-11
  3811.  2.2745E-15  1.17E-11
  3810.  2.274E-15  1.174E-11
  3809.  2.274E-15  1.1785E-11
  3808.  2.274E-15  1.183E-11
  3807.  2.274E-15  1.187E-11
  3806.  2.274E-15  1.191E-11
  3805.  2.274E-15  1.1955E-11
  3804.  2.274E-15  1.2E-11
  3803.  2.274E-15  1.2045E-11
  3802.  2.274E-15  1.209E-11
  3801.  2.2735E-15  1.213E-11
  3800.  2.273E-15  1.217E-11
  3799.  2.273E-15  1.2215E-11
  3798.  2.273E-15  1.226E-11
  3797.  2.273E-15  1.2305E-11
  3796.  2.273E-15  1.235E-11
  3795.  2.273E-15  1.2395E-11
  3794.  2.273E-15  1.244E-11
  3793.  2.2725E-15  1.2485E-11
  3792.  2.272E-15  1.253E-11
  3791.  2.272E-15  1.2575E-11
  3790.  2.272E-15  1.262E-11
  3789.  2.272E-15  1.2665E-11
  3788.  2.272E-15  1.271E-11
  3787.  2.272E-15  1.276E-11
  3786.  2.272E-15  1.281E-11
